teensy_ms,esp_ms,sensor,accel_x,accel_y,accel_z,magnitude
245470,370882,IMU,0.14,0.00,7.76,7.76
245570,370982,IMU,0.14,0.00,7.77,7.77
245670,371082,IMU,0.14,0.01,7.74,7.75
245770,371182,IMU,0.13,0.01,7.75,7.75
245870,371282,IMU,0.13,-0.01,7.77,7.77
245970,371382,IMU,0.13,0.00,7.74,7.74
246070,371482,IMU,0.12,0.01,7.75,7.75
246252,371663,IMU,0.12,0.02,7.74,7.74
246270,371682,IMU,0.14,-0.00,7.74,7.74
246370,371782,IMU,0.15,-0.02,7.73,7.73
246470,371882,IMU,0.13,0.02,7.73,7.73
246570,371982,IMU,0.13,-0.01,7.78,7.78
246670,372082,IMU,0.14,-0.00,7.78,7.78
246770,372182,IMU,0.12,0.03,7.75,7.75
246870,372282,IMU,0.13,0.01,7.75,7.76
246970,372382,IMU,0.13,0.02,7.72,7.72
247070,372482,IMU,0.14,0.03,7.74,7.74
247170,372582,IMU,0.11,-0.01,7.72,7.72
247270,372682,IMU,0.12,0.01,7.77,7.77
247370,372782,IMU,0.13,0.03,7.74,7.74
247470,372882,IMU,0.13,-0.01,7.75,7.75
247570,372982,IMU,0.13,0.01,7.72,7.72
247670,373082,IMU,0.12,-0.01,7.75,7.75
247770,373182,IMU,0.13,0.02,7.76,7.76
247870,373282,IMU,0.13,-0.01,7.73,7.73
247970,373382,IMU,0.11,-0.00,7.71,7.71
248070,373482,IMU,0.12,0.02,7.72,7.72
248252,373663,IMU,0.12,-0.02,7.75,7.75
248270,373682,IMU,0.14,-0.01,7.77,7.77
248370,373782,IMU,0.14,0.00,7.75,7.75
248470,373882,IMU,0.13,0.01,7.71,7.71
248570,373982,IMU,0.14,0.02,7.75,7.75
248670,374082,IMU,0.14,-0.00,7.73,7.73
248770,374182,IMU,0.13,-0.00,7.74,7.74
248870,374282,IMU,0.14,0.02,7.74,7.74
248970,374382,IMU,0.14,0.02,7.74,7.74
249070,374482,IMU,0.14,0.03,7.73,7.73
249170,374582,IMU,0.14,0.03,7.73,7.73
249270,374682,IMU,0.15,0.01,7.75,7.75
249370,374782,IMU,0.13,0.03,7.73,7.73
249470,374882,IMU,0.12,0.03,7.76,7.76
249570,374982,IMU,0.12,0.01,7.70,7.70
249670,375082,IMU,0.13,0.01,7.75,7.75
249770,375182,IMU,0.12,0.00,7.74,7.74
249870,375282,IMU,0.14,0.00,7.74,7.74
249970,375382,IMU,0.12,0.00,7.76,7.76
250070,375482,IMU,0.12,-0.01,7.76,7.76
250252,375663,IMU,0.14,0.01,7.75,7.75
250270,375682,IMU,0.12,-0.01,7.75,7.75
250370,375782,IMU,0.14,0.00,7.76,7.76
250470,375882,IMU,0.13,0.00,7.74,7.74
250570,375982,IMU,0.15,-0.01,7.75,7.76
250670,376082,IMU,0.14,0.02,7.75,7.75
250770,376182,IMU,0.13,0.01,7.75,7.75
250870,376282,IMU,0.14,0.01,7.73,7.73
250970,376382,IMU,0.12,0.01,7.75,7.75
251070,376482,IMU,0.14,0.01,7.75,7.75
251170,376582,IMU,0.12,0.00,7.71,7.71
251270,376682,IMU,0.12,-0.01,7.75,7.75
251370,376782,IMU,0.11,0.01,7.72,7.72
251470,376882,IMU,0.13,-0.01,7.73,7.73
251570,376982,IMU,0.16,0.02,7.76,7.77
251670,377082,IMU,0.11,-0.00,7.73,7.73
251770,377182,IMU,0.13,-0.01,7.73,7.73
251870,377282,IMU,0.12,0.03,7.74,7.74
251970,377382,IMU,0.13,0.01,7.77,7.77
252070,377482,IMU,0.13,0.01,7.74,7.74
252252,377663,IMU,0.11,0.01,7.72,7.73
252270,377682,IMU,0.12,0.02,7.77,7.77
252370,377782,IMU,0.14,-0.00,7.74,7.74
252470,377882,IMU,0.12,0.01,7.74,7.74
252570,377982,IMU,0.12,0.00,7.74,7.74
252670,378082,IMU,0.13,-0.01,7.74,7.74
252770,378182,IMU,0.13,0.02,7.74,7.74
252870,378282,IMU,0.13,-0.00,7.75,7.75
252970,378382,IMU,0.14,0.01,7.73,7.73
253070,378482,IMU,0.13,0.03,7.73,7.73
253170,378582,IMU,0.13,0.01,7.72,7.72
253270,378682,IMU,0.12,0.00,7.76,7.76
253370,378782,IMU,0.13,0.00,7.76,7.76
253470,378882,IMU,0.14,-0.00,7.75,7.75
253570,378982,IMU,0.14,0.01,7.73,7.73
253670,379082,IMU,0.13,-0.00,7.75,7.75
253770,379182,IMU,0.13,0.01,7.78,7.78
253870,379282,IMU,0.14,-0.01,7.73,7.73
253970,379382,IMU,0.13,0.00,7.74,7.74
254070,379482,IMU,0.12,-0.00,7.77,7.77
254252,379663,IMU,0.13,0.01,7.75,7.76
254270,379682,IMU,0.14,-0.01,7.73,7.73
254370,379782,IMU,0.14,0.00,7.74,7.74
254470,379882,IMU,0.11,0.00,7.74,7.74
254570,379982,IMU,0.13,0.00,7.72,7.72
254670,380082,IMU,0.12,-0.03,7.75,7.75
254770,380182,IMU,0.13,0.01,7.74,7.74
254870,380282,IMU,0.14,0.02,7.73,7.73
254970,380382,IMU,0.14,-0.01,7.75,7.75
255070,380482,IMU,0.12,0.01,7.74,7.74
255170,380582,IMU,0.14,0.00,7.76,7.77
255270,380682,IMU,0.14,-0.01,7.75,7.75
255370,380782,IMU,0.11,0.03,7.75,7.75
255470,380882,IMU,0.12,0.01,7.71,7.71
255570,380982,IMU,0.13,0.03,7.76,7.76
255670,381082,IMU,0.11,0.01,7.74,7.74
255770,381182,IMU,0.11,0.01,7.74,7.74
255870,381282,IMU,0.13,0.03,7.75,7.75
255970,381382,IMU,0.13,0.02,7.74,7.74
256070,381482,IMU,0.13,-0.02,7.75,7.75
256252,381663,IMU,0.13,0.02,7.74,7.74
256270,381682,IMU,0.13,0.01,7.75,7.75
256370,381782,IMU,0.12,0.00,7.74,7.74
256470,381882,IMU,0.13,0.02,7.77,7.77
256570,381982,IMU,0.14,0.01,7.74,7.74
256670,382082,IMU,0.14,-0.00,7.74,7.74
256770,382182,IMU,0.12,0.01,7.74,7.74
256870,382282,IMU,0.12,0.02,7.75,7.75
256970,382382,IMU,0.13,0.01,7.74,7.74
257070,382482,IMU,0.12,0.01,7.75,7.75
257170,382582,IMU,0.13,0.02,7.74,7.75
257270,382682,IMU,0.14,-0.00,7.73,7.73
257370,382782,IMU,0.14,0.03,7.74,7.74
257470,382882,IMU,0.12,0.00,7.75,7.75
257570,382982,IMU,0.12,-0.01,7.73,7.74
257670,383082,IMU,0.13,0.01,7.74,7.74
257770,383182,IMU,0.11,0.00,7.75,7.75
257870,383282,IMU,0.12,0.03,7.73,7.74
257970,383382,IMU,0.13,0.00,7.73,7.73
258070,383482,IMU,0.12,-0.01,7.74,7.74
258252,383663,IMU,0.12,0.00,7.72,7.72
258270,383682,IMU,0.14,-0.01,7.76,7.76
258370,383782,IMU,0.13,0.00,7.75,7.75
258470,383882,IMU,0.12,0.02,7.77,7.77
258570,383982,IMU,0.13,0.02,7.79,7.79
258670,384082,IMU,0.12,0.01,7.75,7.75
258770,384182,IMU,0.12,0.00,7.70,7.70
258870,384282,IMU,0.11,0.01,7.72,7.72
258970,384382,IMU,0.14,0.02,7.73,7.73
259070,384482,IMU,0.13,-0.02,7.75,7.75
259170,384582,IMU,0.14,0.00,7.76,7.76
259270,384682,IMU,0.12,-0.01,7.77,7.77
259370,384782,IMU,0.13,0.01,7.72,7.72
259470,384882,IMU,0.13,-0.01,7.76,7.76
259570,384982,IMU,0.13,0.02,7.75,7.76
259670,385082,IMU,0.14,0.01,7.77,7.77
259770,385182,IMU,0.16,0.01,7.75,7.75
259870,385282,IMU,0.14,-0.01,7.73,7.73
259970,385382,IMU,0.12,0.02,7.69,7.69
260070,385482,IMU,0.15,-0.00,7.74,7.74
260252,385663,IMU,0.11,0.00,7.75,7.75
260270,385682,IMU,0.11,0.04,7.77,7.77
260370,385782,IMU,0.11,-0.00,7.74,7.74
260470,385882,IMU,0.14,0.00,7.73,7.73
260570,385982,IMU,0.12,0.01,7.75,7.75
260670,386082,IMU,0.13,0.01,7.73,7.73
260770,386182,IMU,0.14,0.00,7.73,7.73
260870,386282,IMU,0.13,-0.01,7.72,7.73
260970,386382,IMU,0.12,-0.01,7.73,7.73
261070,386482,IMU,0.13,0.00,7.71,7.71
261170,386582,IMU,0.12,0.03,7.74,7.74
261270,386682,IMU,0.12,0.03,7.77,7.77
261370,386782,IMU,0.13,0.02,7.74,7.74
261470,386882,IMU,0.13,0.01,7.74,7.74
261570,386982,IMU,0.13,-0.02,7.76,7.76
261670,387082,IMU,0.14,0.02,7.76,7.76
261770,387182,IMU,0.13,0.02,7.76,7.76
261870,387282,IMU,0.09,-0.01,7.75,7.75
261970,387382,IMU,0.12,0.01,7.75,7.75
262070,387482,IMU,0.12,-0.00,7.74,7.74
262252,387663,IMU,0.15,0.01,7.75,7.75
262270,387682,IMU,0.13,0.02,7.76,7.76
262370,387782,IMU,0.11,0.01,7.76,7.76
262470,387882,IMU,0.12,0.00,7.74,7.74
262570,387982,IMU,0.13,0.00,7.74,7.74
262670,388082,IMU,0.14,0.00,7.78,7.78
262770,388182,IMU,0.13,0.01,7.76,7.77
262870,388282,IMU,0.11,0.01,7.74,7.74
262970,388382,IMU,0.14,-0.00,7.71,7.72
263070,388482,IMU,0.13,0.00,7.76,7.76
263170,388582,IMU,0.12,0.02,7.76,7.76
263270,388682,IMU,0.14,-0.00,7.74,7.75
263370,388782,IMU,0.11,-0.01,7.75,7.75
263470,388882,IMU,0.13,0.02,7.76,7.76
263570,388982,IMU,0.12,0.01,7.75,7.75
263670,389082,IMU,0.14,0.00,7.75,7.75
263770,389182,IMU,0.12,0.02,7.74,7.74
263870,389282,IMU,0.11,-0.01,7.77,7.77
263970,389382,IMU,0.12,0.01,7.74,7.74
264070,389482,IMU,0.13,-0.01,7.76,7.76
264252,389663,IMU,0.14,0.02,7.79,7.79
264270,389682,IMU,0.14,0.00,7.76,7.76
264370,389782,IMU,0.11,-0.01,7.75,7.75
264470,389882,IMU,0.13,0.04,7.74,7.74
264570,389982,IMU,0.13,-0.01,7.74,7.75
264670,390082,IMU,0.14,0.01,7.72,7.72
264770,390182,IMU,0.14,0.00,7.75,7.75
264870,390282,IMU,0.12,-0.00,7.72,7.72
264970,390382,IMU,0.12,0.01,7.78,7.78
265070,390482,IMU,0.14,0.01,7.74,7.75
265170,390582,IMU,0.13,-0.00,7.76,7.76
265270,390682,IMU,0.10,0.02,7.74,7.74
265370,390782,IMU,0.13,0.01,7.76,7.76
265470,390882,IMU,0.14,0.03,7.74,7.74
265570,390982,IMU,0.13,0.01,7.72,7.72
265670,391082,IMU,0.13,0.01,7.75,7.76
265770,391182,IMU,0.12,0.01,7.74,7.74
265870,391282,IMU,0.12,-0.01,7.74,7.74
265970,391382,IMU,0.14,0.01,7.75,7.75
266070,391482,IMU,0.13,0.02,7.75,7.75
266252,391663,IMU,0.13,0.01,7.73,7.73
266270,391682,IMU,0.13,0.00,7.74,7.75
266370,391782,IMU,0.12,0.01,7.75,7.75
266470,391882,IMU,0.12,0.00,7.76,7.76
266570,391982,IMU,0.13,0.02,7.75,7.75
266670,392082,IMU,0.13,-0.00,7.73,7.74
266770,392182,IMU,0.13,0.01,7.72,7.73
266870,392282,IMU,0.12,0.00,7.77,7.77
266970,392382,IMU,0.13,0.03,7.71,7.71
267070,392482,IMU,0.12,0.01,7.76,7.76
267170,392582,IMU,0.13,0.00,7.77,7.77
267270,392682,IMU,0.15,0.02,7.76,7.76
267370,392782,IMU,0.15,0.00,7.76,7.76
267470,392882,IMU,0.12,-0.02,7.74,7.74
267570,392982,IMU,0.13,-0.00,7.76,7.77
267670,393082,IMU,0.13,0.02,7.71,7.71
267770,393182,IMU,0.13,0.00,7.75,7.75
267870,393282,IMU,0.13,0.01,7.73,7.73
267970,393382,IMU,0.12,-0.01,7.77,7.77
268070,393482,IMU,0.14,0.02,7.72,7.72
268252,393663,IMU,0.13,0.00,7.75,7.75
268270,393682,IMU,0.13,0.01,7.73,7.73
268370,393782,IMU,0.12,0.02,7.71,7.71
268470,393882,IMU,0.15,0.02,7.71,7.71
268570,393982,IMU,0.14,-0.00,7.73,7.73
268670,394082,IMU,0.15,0.01,7.75,7.75
268770,394182,IMU,0.12,0.01,7.75,7.75
268870,394282,IMU,0.12,-0.00,7.75,7.75
268970,394382,IMU,0.12,0.03,7.73,7.73
269070,394482,IMU,0.13,0.00,7.73,7.73
269170,394582,IMU,0.15,0.02,7.73,7.73
269270,394682,IMU,0.13,0.01,7.72,7.72
269370,394782,IMU,0.13,0.01,7.76,7.76
269470,394882,IMU,0.12,0.00,7.75,7.75
269570,394982,IMU,0.13,0.01,7.72,7.72
269670,395082,IMU,0.14,0.01,7.73,7.73
269770,395182,IMU,0.12,0.02,7.75,7.76
269870,395282,IMU,0.12,0.01,7.75,7.75
269970,395382,IMU,0.13,-0.00,7.74,7.74
270070,395482,IMU,0.13,0.02,7.76,7.76
270252,395663,IMU,0.12,0.01,7.75,7.75
270270,395682,IMU,0.13,-0.02,7.75,7.75
270370,395782,IMU,0.12,0.00,7.75,7.75
270470,395882,IMU,0.14,0.01,7.75,7.75
270570,395982,IMU,0.13,0.01,7.76,7.76
270670,396082,IMU,0.14,0.02,7.73,7.73
270770,396182,IMU,0.13,-0.00,7.75,7.75
270870,396282,IMU,0.14,0.01,7.74,7.74
270970,396382,IMU,0.12,0.01,7.74,7.74
271070,396482,IMU,0.13,0.00,7.74,7.74
271170,396582,IMU,0.13,0.00,7.71,7.71
271270,396682,IMU,0.14,0.01,7.75,7.75
271370,396782,IMU,0.14,0.02,7.75,7.75
271470,396882,IMU,0.12,0.02,7.76,7.76
271570,396982,IMU,0.14,0.02,7.75,7.75
271670,397082,IMU,0.13,0.00,7.75,7.75
271770,397182,IMU,0.13,-0.00,7.74,7.74
271870,397282,IMU,0.11,0.00,7.76,7.76
271970,397382,IMU,0.13,0.03,7.76,7.76
272070,397482,IMU,0.12,0.00,7.72,7.73
272252,397663,IMU,0.14,0.03,7.77,7.77
272270,397682,IMU,0.13,0.01,7.75,7.75
272370,397782,IMU,0.12,0.01,7.73,7.73
272470,397882,IMU,0.11,0.03,7.72,7.72
272570,397982,IMU,0.11,0.00,7.76,7.76
272670,398082,IMU,0.15,-0.01,7.76,7.76
272770,398182,IMU,0.12,-0.01,7.75,7.76
272870,398282,IMU,0.13,0.01,7.73,7.74
272970,398382,IMU,0.14,-0.01,7.72,7.72
273070,398482,IMU,0.13,0.01,7.75,7.76
273170,398582,IMU,0.13,-0.02,7.78,7.78
273270,398682,IMU,0.12,0.00,7.73,7.73
273370,398782,IMU,0.14,0.02,7.76,7.76
273470,398882,IMU,0.13,0.01,7.73,7.73
273570,398982,IMU,0.13,0.02,7.74,7.74
273670,399082,IMU,0.13,0.01,7.75,7.75
273770,399182,IMU,0.12,0.01,7.76,7.76
273870,399282,IMU,0.15,0.00,7.78,7.79
273970,399382,IMU,0.14,-0.01,7.75,7.75
274070,399482,IMU,0.11,-0.01,7.73,7.74
274251,399663,IMU,0.14,0.02,7.74,7.75
274270,399682,IMU,0.12,0.01,7.74,7.74
274370,399782,IMU,0.13,0.02,7.74,7.74
274470,399882,IMU,0.11,0.01,7.72,7.73
274570,399982,IMU,0.14,0.01,7.73,7.73
274670,400082,IMU,0.12,0.00,7.74,7.74
274770,400182,IMU,0.12,0.00,7.78,7.78
274870,400282,IMU,0.13,0.00,7.74,7.74
274970,400382,IMU,0.12,0.00,7.75,7.75
275070,400482,IMU,0.13,0.01,7.74,7.74
275170,400582,IMU,0.13,0.02,7.75,7.75
275270,400682,IMU,0.12,0.00,7.72,7.72
275370,400782,IMU,0.14,0.02,7.76,7.76
275470,400882,IMU,0.14,0.00,7.75,7.75
275570,400982,IMU,0.13,0.00,7.75,7.75
275670,401082,IMU,0.13,-0.01,7.76,7.76
275770,401182,IMU,0.13,0.01,7.75,7.76
275870,401282,IMU,0.13,0.00,7.74,7.75
275970,401382,IMU,0.13,0.00,7.74,7.74
276070,401482,IMU,0.14,0.02,7.75,7.75
276251,401663,IMU,0.13,-0.00,7.74,7.74
276270,401682,IMU,0.13,0.01,7.78,7.78
276370,401782,IMU,0.13,0.02,7.76,7.76
276470,401882,IMU,0.14,0.03,7.75,7.75
276570,401982,IMU,0.12,-0.01,7.75,7.75
276670,402082,IMU,0.12,0.00,7.75,7.75
276770,402182,IMU,0.13,0.02,7.76,7.76
276870,402282,IMU,0.14,0.00,7.75,7.75
276970,402382,IMU,0.12,0.00,7.76,7.76
277070,402482,IMU,0.12,0.03,7.72,7.72
277170,402582,IMU,0.14,0.01,7.73,7.73
277270,402682,IMU,0.11,0.02,7.76,7.76
277370,402782,IMU,0.13,0.03,7.76,7.76
277470,402882,IMU,0.12,0.03,7.77,7.77
277570,402982,IMU,0.13,0.02,7.72,7.72
277670,403082,IMU,0.11,-0.01,7.73,7.73
277770,403182,IMU,0.12,-0.00,7.73,7.73
277870,403282,IMU,0.12,0.01,7.76,7.76
277970,403382,IMU,0.14,0.01,7.72,7.73
278070,403482,IMU,0.12,0.01,7.72,7.72
278251,403663,IMU,0.13,0.02,7.75,7.75
278270,403682,IMU,0.14,0.02,7.74,7.74
278370,403782,IMU,0.14,0.00,7.70,7.71
278470,403882,IMU,0.12,0.00,7.76,7.76
278570,403982,IMU,0.14,0.02,7.74,7.74
278670,404082,IMU,0.14,0.01,7.75,7.75
278770,404182,IMU,0.12,0.01,7.72,7.72
278870,404282,IMU,0.10,0.01,7.72,7.72
278970,404382,IMU,0.14,0.01,7.74,7.74
279070,404482,IMU,0.13,0.00,7.75,7.75
279170,404582,IMU,0.11,0.01,7.75,7.75
279270,404682,IMU,0.11,0.02,7.73,7.73
279370,404782,IMU,0.13,0.02,7.73,7.73
279470,404882,IMU,0.12,0.02,7.75,7.75
279570,404982,IMU,0.14,0.03,7.74,7.74
279670,405082,IMU,0.14,0.01,7.76,7.76
279770,405182,IMU,0.12,-0.01,7.74,7.74
279870,405282,IMU,0.13,0.00,7.76,7.76
279970,405382,IMU,0.15,-0.02,7.72,7.72
280070,405482,IMU,0.11,0.02,7.77,7.77
280251,405663,IMU,0.12,0.02,7.73,7.73
280270,405682,IMU,0.13,0.01,7.75,7.75
280370,405782,IMU,0.15,-0.00,7.73,7.73
280470,405882,IMU,0.13,0.03,7.75,7.75
280570,405982,IMU,0.14,-0.01,7.74,7.75
280670,406082,IMU,0.15,0.01,7.73,7.73
280770,406182,IMU,0.13,-0.01,7.75,7.75
280870,406282,IMU,0.13,-0.00,7.75,7.75
4076,408082,IMU,0.11,0.02,7.77,7.77
4084,408182,IMU,0.12,-0.01,7.76,7.76
4088,411782,IMU,0.26,0.13,7.70,7.71
4180,411882,IMU,0.23,0.05,7.71,7.72
4280,411982,IMU,0.26,0.10,7.61,7.62
4380,412082,IMU,0.29,0.12,7.77,7.77
4480,412182,IMU,0.22,0.09,7.78,7.78
4580,412282,IMU,0.23,0.07,7.71,7.71
4680,412382,IMU,0.10,0.07,7.79,7.80
4780,412482,IMU,0.26,0.05,7.86,7.86
4880,412582,IMU,0.41,0.04,7.62,7.63
4980,412682,IMU,0.89,-0.13,8.06,8.11
5080,412782,IMU,0.38,0.04,7.82,7.83
5180,412882,IMU,0.64,0.00,7.86,7.89
5280,412982,IMU,1.84,-0.14,7.47,7.69
5380,413082,IMU,2.15,0.09,8.11,8.39
5480,413182,IMU,2.30,-0.39,7.22,7.59
5580,413282,IMU,2.46,0.07,7.75,8.13
5680,413382,IMU,2.08,-0.64,8.41,8.68
5780,413482,IMU,2.21,-0.62,6.69,7.08
5962,413663,IMU,1.84,-0.07,8.39,8.59
5980,413682,IMU,1.29,0.12,9.29,9.38
6080,413782,IMU,0.52,-0.63,12.91,12.94
6180,413882,IMU,3.93,1.45,5.33,6.78
6280,413982,IMU,4.57,1.76,4.28,6.50
6380,414082,IMU,2.81,0.41,6.88,7.44
6480,414182,IMU,3.20,-0.12,8.61,9.19
6580,414282,IMU,2.30,-1.19,13.15,13.40
6680,414382,IMU,2.21,-1.64,11.77,12.08
6780,414482,IMU,3.10,-0.23,7.72,8.33
6880,414582,IMU,3.92,-1.14,5.37,6.74
6980,414682,IMU,5.83,-1.77,5.24,8.04
4169,419382,IMU,0.07,-0.07,7.70,7.70
4269,419482,IMU,0.08,-0.07,7.75,7.75
4451,419663,IMU,0.06,-0.09,7.72,7.72
4469,419682,IMU,0.06,-0.07,7.73,7.73
4569,419782,IMU,0.06,-0.08,7.70,7.70
4669,419882,IMU,0.07,-0.06,7.74,7.74
4769,419982,IMU,0.07,-0.07,7.75,7.75
4869,420082,IMU,0.05,-0.06,7.73,7.73
4969,420182,IMU,0.06,-0.07,7.74,7.74
5069,420282,IMU,0.06,-0.09,7.70,7.70
5169,420382,IMU,0.06,-0.07,7.77,7.77
5269,420482,IMU,0.04,-0.08,7.77,7.77
5369,420582,IMU,0.07,-0.08,7.76,7.76
5469,420682,IMU,0.08,-0.08,7.72,7.72
5569,420782,IMU,0.06,-0.05,7.75,7.75
5669,420882,IMU,0.06,-0.08,7.76,7.76
5769,420982,IMU,0.05,-0.08,7.75,7.75
5869,421082,IMU,0.05,-0.08,7.75,7.75
5969,421182,IMU,0.04,-0.08,7.74,7.74
6069,421282,IMU,0.07,-0.07,7.74,7.74
6169,421382,IMU,0.06,-0.08,7.73,7.73
6269,421482,IMU,0.07,-0.08,7.76,7.77
6451,421663,IMU,0.05,-0.08,7.76,7.76
6469,421682,IMU,0.06,-0.07,7.77,7.77
6569,421782,IMU,0.06,-0.07,7.76,7.76
6669,421882,IMU,0.07,-0.06,7.73,7.73
6769,421982,IMU,0.07,-0.06,7.71,7.71
6869,422082,IMU,0.06,-0.06,7.72,7.72
6969,422182,IMU,0.05,-0.06,7.75,7.75
7069,422282,IMU,0.06,-0.08,7.73,7.74
7169,422382,IMU,0.06,-0.07,7.75,7.75
7269,422482,IMU,0.07,-0.07,7.72,7.72
7369,422582,IMU,0.05,-0.07,7.77,7.77
7469,422682,IMU,0.06,-0.07,7.76,7.76
7569,422782,IMU,0.07,-0.08,7.74,7.74
7669,422882,IMU,0.06,-0.05,7.73,7.73
7769,422982,IMU,0.06,-0.06,7.74,7.74
7869,423082,IMU,0.03,-0.06,7.75,7.75
7969,423182,IMU,0.06,-0.06,7.74,7.74
8069,423282,IMU,0.07,-0.08,7.79,7.79
8169,423382,IMU,0.07,-0.05,7.72,7.72
8269,423482,IMU,0.07,-0.06,7.74,7.74
8451,423663,IMU,0.06,-0.08,7.76,7.76
8469,423682,IMU,0.04,-0.08,7.76,7.76
8569,423782,IMU,0.05,-0.09,7.73,7.73
8669,423882,IMU,0.07,-0.06,7.74,7.74
8769,423982,IMU,0.08,-0.06,7.76,7.76
8869,424082,IMU,0.06,-0.09,7.75,7.75
8969,424182,IMU,0.07,-0.08,7.74,7.74
9069,424282,IMU,0.08,-0.08,7.74,7.74
9169,424382,IMU,0.08,-0.07,7.75,7.75
9269,424482,IMU,0.06,-0.09,7.74,7.74
9369,424582,IMU,0.07,-0.10,7.72,7.72
9469,424682,IMU,0.08,-0.08,7.76,7.76
9569,424782,IMU,0.05,-0.07,7.75,7.75
9669,424882,IMU,0.07,-0.08,7.75,7.75
9769,424982,IMU,0.06,-0.09,7.75,7.75
9869,425082,IMU,0.04,-0.07,7.72,7.73
9969,425182,IMU,0.03,-0.09,7.73,7.74
10069,425282,IMU,0.06,-0.08,7.78,7.78
10169,425382,IMU,0.05,-0.06,7.72,7.72
10269,425482,IMU,0.06,-0.08,7.74,7.74
10451,425663,IMU,0.05,-0.09,7.75,7.75
10469,425682,IMU,0.07,-0.08,7.75,7.75
10569,425782,IMU,0.05,-0.08,7.76,7.76
10669,425882,IMU,0.05,-0.08,7.72,7.72
10769,425982,IMU,0.08,-0.06,7.77,7.77
10869,426082,IMU,0.07,-0.08,7.72,7.72
10969,426182,IMU,0.06,-0.08,7.72,7.72
11069,426282,IMU,0.05,-0.07,7.74,7.74
11169,426382,IMU,0.08,-0.08,7.73,7.73
11269,426482,IMU,0.06,-0.08,7.72,7.72
11369,426582,IMU,0.06,-0.08,7.73,7.73
11469,426682,IMU,0.08,-0.10,7.74,7.75
11569,426782,IMU,0.07,-0.08,7.76,7.76
11669,426882,IMU,0.07,-0.08,7.76,7.76
11769,426982,IMU,0.05,-0.07,7.75,7.75
11869,427082,IMU,0.06,-0.06,7.76,7.76
11969,427182,IMU,0.07,-0.10,7.76,7.76
12069,427282,IMU,0.07,-0.08,7.75,7.75
12169,427382,IMU,0.05,-0.06,7.75,7.75
12269,427482,IMU,0.07,-0.07,7.72,7.72
12451,427663,IMU,0.07,-0.06,7.75,7.75
12469,427682,IMU,0.07,-0.07,7.73,7.73
12569,427782,IMU,0.04,-0.08,7.77,7.77
12669,427882,IMU,0.05,-0.06,7.72,7.72
12769,427982,IMU,0.06,-0.09,7.75,7.75
12869,428082,IMU,0.04,-0.08,7.75,7.75
12969,428182,IMU,0.07,-0.08,7.77,7.77
13069,428282,IMU,0.06,-0.06,7.75,7.75
13169,428382,IMU,0.07,-0.08,7.75,7.76
13269,428482,IMU,0.07,-0.06,7.74,7.74
13369,428582,IMU,0.06,-0.06,7.73,7.73
13469,428682,IMU,0.06,-0.05,7.71,7.71
13569,428782,IMU,0.06,-0.08,7.73,7.73
13669,428882,IMU,0.04,-0.08,7.75,7.75
13769,428982,IMU,0.07,-0.08,7.75,7.75
13869,429082,IMU,0.07,-0.07,7.76,7.76
13969,429182,IMU,0.06,-0.09,7.75,7.75
14069,429282,IMU,0.04,-0.06,7.72,7.72
14169,429382,IMU,0.07,-0.06,7.73,7.74
14269,429482,IMU,0.07,-0.06,7.71,7.71
14451,429663,IMU,0.05,-0.09,7.73,7.73
14469,429682,IMU,0.09,-0.09,7.75,7.75
14569,429782,IMU,0.06,-0.08,7.75,7.75
14669,429882,IMU,0.05,-0.07,7.77,7.77
14769,429982,IMU,0.07,-0.08,7.75,7.75
14869,430082,IMU,0.08,-0.07,7.73,7.73
14969,430182,IMU,0.07,-0.08,7.76,7.76
15069,430282,IMU,0.07,-0.09,7.74,7.74
15169,430382,IMU,0.06,-0.09,7.75,7.75
15269,430482,IMU,0.07,-0.06,7.72,7.72
15369,430582,IMU,0.08,-0.06,7.76,7.77
15469,430682,IMU,0.07,-0.04,7.78,7.78
15569,430782,IMU,0.07,-0.06,7.76,7.76
15669,430882,IMU,0.05,-0.10,7.76,7.76
15769,430982,IMU,0.05,-0.08,7.73,7.73
15869,431082,IMU,0.07,-0.07,7.74,7.74
15969,431182,IMU,0.08,-0.07,7.73,7.73
16069,431282,IMU,0.06,-0.10,7.73,7.73
16169,431382,IMU,0.08,-0.08,7.74,7.74
16269,431482,IMU,0.08,-0.08,7.77,7.77
16451,431663,IMU,0.04,-0.10,7.70,7.71
16469,431682,IMU,0.07,-0.06,7.75,7.76
16569,431782,IMU,0.05,-0.06,7.75,7.75
16669,431882,IMU,0.06,-0.08,7.72,7.72
16769,431982,IMU,0.04,-0.05,7.72,7.72
16869,432082,IMU,0.06,-0.08,7.74,7.74
16969,432182,IMU,0.07,-0.08,7.75,7.75
17069,432282,IMU,0.06,-0.07,7.73,7.73
17169,432382,IMU,0.05,-0.09,7.74,7.74
17269,432482,IMU,0.07,-0.08,7.71,7.71
17369,432582,IMU,0.07,-0.08,7.73,7.74
17469,432682,IMU,0.06,-0.06,7.71,7.71
17569,432782,IMU,0.05,-0.06,7.77,7.77
17669,432882,IMU,0.05,-0.07,7.77,7.77
17769,432982,IMU,0.07,-0.08,7.75,7.75
17869,433082,IMU,0.07,-0.06,7.72,7.72
17969,433182,IMU,0.05,-0.09,7.73,7.74
18069,433282,IMU,0.06,-0.07,7.76,7.76
